time,halfW01,d0,d1,d2,d3
25.766,0.8189,0,0,0,0
25.800,0.8183,0,0,0,0
25.833,0.8180,0,0,0,0
25.866,0.8173,0,0,0,0
25.900,0.8167,0,0,0,0
25.934,0.8164,0,0,0,0
25.967,0.8158,0,0,0,0
26.001,0.8152,0,0,0,0
26.033,0.8149,0,0,0,0
26.066,0.8144,0,0,0,0
26.100,0.8138,0,0,0,0
26.133,0.8135,0,0,0,0
26.167,0.8129,0,0,0,0
26.201,0.8124,0,0,0,0
26.233,0.8121,0,0,0,0
26.267,0.8116,0,0,0,0
26.300,0.8110,0,0,0,0
26.334,0.8108,0,0,0,0
26.367,0.8102,0,0,0,0
26.400,0.8097,0,0,0,0
26.434,0.8095,0,0,0,0
26.467,0.8090,0,0,0,0
26.500,0.8085,0,0,0,0
26.533,0.8082,0,0,0,0
26.567,0.8077,0,0,0,0
26.599,0.8072,0,0,0,0
26.634,0.8070,0,0,0,0
26.666,0.8065,0,0,0,0
26.699,0.8061,0,0,0,0
26.735,0.8058,0,0,0,0
26.767,0.8054,0,0,0,0
26.800,0.8049,0,0,0,0
26.833,0.8047,0,0,0,0
26.867,0.8043,0,0,0,0
26.899,0.8038,0,0,0,0
26.933,0.8036,0,0,0,0
26.967,0.8032,0,0,0,0
27.000,0.8028,0,0,0,0
27.034,0.8026,0,0,0,0
27.066,0.8022,0,0,0,0
27.100,0.8018,0,0,0,0
27.134,0.8016,0,0,0,0
27.166,0.8012,0,0,0,0
27.200,0.8009,0,0,0,0
27.233,0.8007,0,0,0,0
27.267,0.8003,0,0,0,0
27.301,0.8000,0,0,0,0
27.334,0.7998,0,0,0,0
27.366,0.7995,0,0,0,0
27.400,0.7991,0,0,0,0
27.434,0.7990,0,0,0,0
27.467,0.7987,0,0,0,0
27.501,0.7983,0,0,0,0
27.533,0.7982,0,0,0,0
27.566,0.7979,0,0,0,0
